iteration,chain,parameters[1],parameters[81],parameters[161],parameters[241],parameters[321]
11195,1,0.8361538971348089,-0.3600005726215893,-2.1200839105320024,0.5433304100771278,-0.9783291327998227
11196,1,0.8092598602455321,-0.9876372347076813,-2.359185905174102,0.43107084542364893,-0.9583372897524964
11197,1,0.888266992311901,-0.993030199452891,-2.27434258926582,0.5647703711405792,-0.9480379064679253
11198,1,0.8559025587142576,-1.1647493692190722,-2.2125056905870077,0.29899747834305396,-0.9371798868841005
11199,1,0.8107850031486873,-0.9871666403083248,-2.313336883252822,0.5953797864961702,-0.9557914428553264
11200,1,0.7391155215926295,-1.0170419364446996,-2.371867571465792,0.5674316538617737,-0.9529191228012478
11201,1,0.8098719233206617,-1.102426259866449,-2.241318933211083,0.3705891541075241,-0.9552107873813297
11202,1,0.7817931218516383,-1.1869566265186247,-2.1958915743462346,0.28982943698958585,-0.9487462424234531
11203,1,0.8049839022072464,-1.1156986120319163,-2.523806244325921,-0.2010702793089847,-0.9799410669445637
11204,1,0.46724044362522504,-0.2599179987356321,-2.7555838433893074,-0.5208458447502745,-0.9968457132614867
11205,1,0.6860110213353048,-0.6623907365797268,-2.671036021326932,-0.3344374381076731,-0.9331923309750056
11206,1,0.6462220208193541,-0.6952860560331424,-2.6958279259271487,-0.22604208864887496,-0.9348764677595375
11207,1,0.5606711783103283,-0.6649461131392185,-2.698800470416199,-0.22011303594446904,-0.9209000428775694
11208,1,0.5253886445031039,-0.6650511258114623,-2.681169911576713,-0.24846640814448007,-0.9155851881940834
11209,1,0.6075352847921247,-1.033443921476938,-2.7490629566238485,0.20651822944286033,-0.8914964663002247
11210,1,0.8052734576050598,-0.9334573252430434,-2.6610794996378866,0.39151522400732425,-0.870598976159569
11211,1,0.9188588405128595,-0.6060460046427893,-2.484908314185104,0.5380031722237686,-0.8681476771353007
11212,1,0.8417725310401225,-0.6872509785988641,-2.4801625023514746,0.4900498785817869,-0.8710497380101997
11213,1,0.975473446402416,-0.4112012813119618,-2.470710623059276,0.5454345773548107,-0.8493689157058484
11214,1,0.9804570420572732,-0.12368801320889822,-2.590075623997786,0.38469850954908963,-0.8998837830115818
11215,1,0.9953164257569579,-0.2077745236858212,-2.3665839651325244,0.6598996392392988,-0.9095076196685768
11216,1,0.872125979986627,0.04347727186887415,-2.376593387087343,0.3908047933195022,-0.937492850587688
11217,1,1.0481832922647085,0.06695219411377731,-2.438207699795663,0.2527450477877602,-0.9701832067392333
11218,1,1.0387443253069062,0.1194217392165228,-2.455852813355291,0.3412122109166301,-0.9986895123223245
11219,1,0.8221436035422476,0.4607142481186038,-2.5243289422735997,0.16440222778256383,-1.0073753054682817
11220,1,0.8731387348502202,0.5297604654861424,-2.6260336060291705,0.027455785963839446,-1.0236532872985706
11221,1,0.8490318349347893,0.5721742430817185,-2.5691040833143743,-0.0979347085269076,-1.0155020702773458
11222,1,0.6237626401462008,0.643480196600639,-2.5016219929912595,0.28385101278018654,-1.0008319743332943
11223,1,0.6820190262004295,0.9225426162758432,-2.618881981278381,0.22349107220999503,-1.0183194478133024
11224,1,0.8102215298137351,0.54362711586328,-2.6310641535203,0.3092165950471377,-1.023734599563271
11225,1,0.8278223144268655,0.5543406248746461,-2.627274578077819,0.3148027016773545,-1.0291867085618793
11226,1,0.9206571156290936,0.6976962153549031,-2.7529522323126363,0.38344905021825465,-1.0298687446770811
11227,1,0.7396954981973101,0.7037803299798141,-2.637911833100537,0.6065255574902002,-1.0320308046708524
11228,1,1.0787882997844476,0.4521311003795477,-2.3050995892496196,0.5313608406889206,-1.0504732393849208
11229,1,0.984025690659891,0.33014877958868577,-2.250568312919037,0.7474384620227806,-1.062848329252062
11230,1,1.5197391438840122,0.48293849675775297,-2.2858187010145996,1.043662733257653,-1.0751076831960795
11231,1,1.4791948842195084,0.42428530515090956,-2.4013716514142827,1.0495191434847722,-1.0686792570590684
11232,1,1.4079628521987315,0.44538747103982573,-2.391397854879236,1.3487823592978772,-1.075707212398484
11233,1,1.4662986226741606,0.5224030101842078,-2.278368169657506,1.3038917851318503,-1.065744763544029
11234,1,1.5978414317209522,0.39225255215315585,-2.1809754004805217,1.2801026343185247,-1.0375246275543692
11235,1,1.536698428693745,0.21074435055268884,-2.102338539561008,1.2123037009844722,-1.0418112238097208
11236,1,1.577716520145348,0.4231478212046777,-2.117628330677542,1.5342858478362986,-1.0807077406868897
11237,1,1.5308991457405934,0.25345029174458167,-2.0019278412588712,1.5730222614865736,-1.0972977810060491
11238,1,1.5906426160546656,0.22381420195869803,-2.0432081949733907,1.433139961501665,-1.0932005588779223
11239,1,1.7315750276333879,0.2828860333503923,-1.9109375237083408,1.4347995603099484,-1.0894722640299495
11240,1,1.8996925181755395,0.24976827690891992,-1.9623147733898754,1.4123025178031876,-1.0946825780864777
11241,1,1.6970418793735782,0.08825021701082915,-2.113154464358232,1.4197993966797675,-1.0593905037304292
11242,1,1.7791035515002065,0.1591439393096579,-1.9951503628527714,1.4849674648589166,-1.0481444924386756
11243,1,1.8065314481613552,-0.07158135936171464,-2.1243259805893224,1.3336226958588098,-1.0093150478939141
11244,1,2.188439880902901,-0.014699854368221984,-1.983089174123721,1.0255650954169544,-1.0338553843518659
11245,1,2.2891313493948426,-0.13755991941096335,-1.8667761883903282,0.8979722967780635,-1.046067339306765
11246,1,2.2713510603463822,-0.25637141002969815,-1.8884268171290313,0.9127132337894871,-1.0879971108393822
11247,1,2.2889655441970627,-0.262877705296753,-1.9489105874553185,0.9143445072459331,-1.090503867388133
11248,1,2.3687464595194183,-0.07211847323065967,-1.869605513431879,0.8820368826721229,-1.0996520091548303
11249,1,2.452850610852103,-0.1744023802507184,-1.9630801646923268,0.7115108887186745,-1.0924916982347765
11250,1,2.5580509114314633,-0.008017943595438495,-2.039592173642397,0.7328595929493471,-1.0947562232851018
11251,1,2.468285096930487,0.0372878641360387,-2.0576914763637926,0.6981600067260234,-1.112135831690588
11252,1,2.6093620244106015,0.2883839511517645,-1.997041293907146,0.3210222479177438,-1.0827960781986323
11253,1,2.7255508576423466,0.2962917391965278,-1.9702353341989716,0.3904576804278045,-1.0569570619955515
11254,1,2.79387105049402,-0.06642420728865772,-1.937110394719215,0.4621952965655372,-1.0350083658300246
11255,1,2.6355083733912816,0.010925793909321404,-2.0894826729117884,0.5321354548375828,-1.031192019333975
11256,1,2.5751334129394006,-0.04432290905230249,-2.3213408416394734,0.5510509160703463,-1.0265345515296644
11257,1,2.609025597253641,0.059756734019165994,-2.379808835245987,0.5476325467560488,-1.0429688028435464
11258,1,2.2893920808120827,-0.127728931230647,-2.631505403715151,0.4268647519572396,-1.0582421443991559
11259,1,2.128859455584235,-0.10215342515629539,-2.8553787044442984,0.1472679517305034,-1.1495151227277522
11260,1,1.8643422313899938,-0.02694778135855242,-2.562135356858625,-0.05676058752303439,-1.109704261012388
11261,1,1.9833364372171138,-0.0030934843703716883,-2.465696264397511,-0.06953668346021076,-1.1142780380372923
11262,1,1.8769181150349445,0.3714508344980156,-2.4599363713083164,-0.025785308063885334,-1.1492223945499853
11263,1,1.909433618302716,0.4716653032725755,-2.3550737981509124,0.0938383343312274,-1.1698089288562121
11264,1,1.9224308253008324,0.40003542953067445,-2.085899191970801,-0.3329457378340261,-1.1731598488402175
11265,1,2.0686861284704516,0.2793250477065524,-2.007828434153761,-0.10302927691793812,-1.1709301248100055
11266,1,2.085293686546284,0.20122914599813044,-2.159549203901139,0.042860888539806435,-1.1959652002584416
11267,1,2.0084238049756395,0.6156144458302825,-2.2826805498856646,-0.016644779995519988,-1.1954205160830313
11268,1,2.047363732308851,0.7161014591064409,-2.2538144727583584,0.06229995833818823,-1.2118418572241834
11269,1,1.9804612162854691,0.33041632963412815,-2.117220414908941,0.3133066399831279,-1.1977901229344743
11270,1,2.329569839011172,0.23733015196613302,-2.201173536420125,0.38743803226482815,-1.153795871234648
11271,1,2.2317796960147684,0.23256903658926933,-2.1798487643864677,0.2791030218487474,-1.1245322378059375
11272,1,2.0729425950088793,0.300280417669162,-2.1519574144667706,0.2240392342701173,-1.1267991745805723
11273,1,2.4022472476689662,0.3939104689719027,-2.1438587097244435,0.2202406758515672,-1.1388111155347755
11274,1,2.2449109568774057,0.0898708396255915,-2.3545378844537166,-0.01721001805582678,-1.1054122517118794
11275,1,2.301825873657104,0.16423054915009333,-2.3883395310847986,0.09108550360264354,-1.0945974024410823
11276,1,2.194668092105672,-0.39108140008381437,-1.8403403484551584,0.05068962823411728,-1.117879770987831
11277,1,2.185322622286042,-0.45647449787380795,-1.9159090127729135,0.08020477609991004,-1.1165275143641729
11278,1,2.5389900459088,-0.9898409132776743,-1.8693763583974972,0.027377878625652597,-1.1140918710409027
11279,1,2.9142695625103205,-0.7783160958002912,-1.6841927663190064,-0.2613783385277444,-1.1041317678700373
11280,1,2.8474717540434247,-0.9232020470987703,-1.7451055757732075,-1.00396617223206,-1.097765137940869
11281,1,2.780057110864302,-0.7483061941317166,-1.7346472483672621,-1.151745132968768,-1.098102192073227
11282,1,2.599661931946702,-0.5238580439252296,-1.661846311229335,-1.1931817911460878,-1.1106556252384179
11283,1,2.648212487664347,-0.5178542589184779,-1.6795235983875214,-1.048139989406956,-1.1479780342981272
11284,1,2.6985849213510673,-0.6767399401557177,-1.6812397236972334,-0.9599348223892109,-1.159044141720867
11285,1,2.706349518935321,-0.6983742205469213,-1.6770259785808994,-0.9617344873849887,-1.1577169583112634
11286,1,2.7195244452585925,-0.794596174872186,-1.5524150047675318,-0.750413250962512,-1.1769718112688077
11287,1,2.780809552499156,-0.6823424114138295,-1.4849370389709327,-0.8417805060291699,-1.1788437914719514
11288,1,2.533703859476389,-0.6781985793361367,-1.6412150106402428,-0.724571261337487,-1.182723911605202
11289,1,2.3748533298469843,-0.36537810988795566,-1.637121078705368,-0.8234644652763211,-1.1525804024705846
11290,1,2.3850948642664695,-0.41286807117660085,-1.6789934699747877,-1.0193580711854455,-1.1655327374178783
11291,1,2.3061115656469693,-0.5332313565129632,-1.7175530324976045,-1.144653402063738,-1.0851022692811654
11292,1,2.282588061720181,-0.5843732699915732,-1.5200085954783187,-1.1291508525658145,-1.080197595552513
11293,1,2.28941334298179,-0.661169890553819,-1.6620936214262583,-1.2021547074601413,-1.0710265552588143
11294,1,2.253525861662909,-0.7737469427522582,-1.768365315345555,-1.095940667044816,-1.0740373910264285
11295,1,2.4382833571236158,-0.7798906485540983,-1.7643606713947464,-1.2083292166685262,-1.0655638155526397
11296,1,2.3807702295501123,-0.648483791577078,-1.9667398013201571,-1.0304795630216592,-1.0667480062191825
11297,1,2.544513276988042,-0.39314199463976773,-1.728102354412839,-1.1541642647662693,-1.0360353144334524
11298,1,2.5545789707654523,-0.44773831512308787,-1.6559209856719355,-1.329272921662237,-1.0028549516905159
11299,1,2.3482529451051897,-0.23657425924467435,-1.5943193467162275,-1.6225428502908157,-0.9781782551249366
11300,1,2.254688799101357,-0.35372535837540464,-1.64515502277842,-1.573095085234677,-0.9763536612288555
11301,1,2.1597255942769724,-0.5172928301842721,-1.6954434292521852,-1.3861768483388615,-0.9692857536227474
11302,1,2.1763027441797638,-0.8160491908575545,-1.994224263496906,-1.4160430830191861,-0.9760149288471681
11303,1,2.2188663486624134,-0.9162689087231921,-1.7248666039781893,-1.4486043677417684,-0.9565100278800565
11304,1,2.2282343652319345,-0.7978903288211584,-1.6197998643550513,-1.0784295085481526,-0.9412674650327303
11305,1,2.0301270268241947,-0.9072418829816046,-1.4769521963698573,-1.0326070211788156,-0.9883779902915705
11306,1,1.8870140377985303,-0.5941476675456192,-1.4094581166781062,-1.1494350337112114,-0.9584579320816891
11307,1,2.028286853880834,-0.7433754034680295,-1.2972691591557381,-1.5956944061295055,-0.9515398529171539
11308,1,2.30532438987171,-0.8618281282174166,-1.2854739281386303,-1.9878450614032035,-0.9023690831796004
11309,1,2.40230881939267,-0.89968069617209,-1.24159725492252,-1.9107953232192836,-0.8855208658271057
11310,1,2.4332775286310957,-0.7887211402857244,-1.1527866371496407,-1.8675083176328517,-0.8965961634092922
11311,1,2.359077730840061,-0.6806281478863703,-1.1235407158227662,-2.196581795996482,-0.8295043927885237
11312,1,2.473973969342433,-0.7525340962506979,-1.2253613418970448,-1.9376897677116567,-0.7804796503479396
11313,1,2.4171838786863535,-0.7962039447924673,-1.0828953087917659,-1.9918808797749197,-0.7639274290974063
11314,1,2.3938087710444633,-0.8386659077656398,-1.081600822448405,-1.6441008191746613,-0.7463355826197613
11315,1,2.484263317434678,-0.8094809423783347,-1.1033445033607576,-1.2830166360872153,-0.7331211606910294
11316,1,2.3581226794387167,-0.8330890904363054,-1.0690318136872907,-1.3291724850175395,-0.7333856988017966
11317,1,2.423052895702405,-0.8718708790350581,-0.9807768413261315,-1.3725371231824837,-0.7426819434506661
11318,1,2.259826482488336,-0.7779996494648276,-1.2607423557340198,-1.3413363371227416,-0.7114228837038289
11319,1,2.2487339590308326,-1.0834184613884505,-1.308375388049169,-1.2529082090086379,-0.757615348891932
11320,1,2.261135115945357,-1.062244690821097,-1.263463418991315,-1.2711600961250458,-0.767060798613704
11321,1,2.386745968414118,-1.235921103335163,-1.2017705935375165,-0.8199331579722106,-0.7662092196978597
11322,1,2.3929367609936576,-1.3292018834575885,-1.1408980717058084,-0.7433193709879775,-0.7786719794578206
11323,1,2.577538578646371,-1.1723218754592737,-0.9540440664111683,-0.5876658198674515,-0.7310160685951289
11324,1,2.5638557397415154,-1.1567354823724962,-0.9209287832431033,-0.6027587150218048,-0.7195579208153795
11325,1,2.457760574935127,-0.9938658713694947,-0.9602824186994106,-0.44027750453122655,-0.7158385778579671
11326,1,2.3864651241708152,-1.1665700342629095,-0.8593952421346497,-1.0247163737081821,-0.7379913564231554
11327,1,2.3464944207592024,-1.1057292410706754,-0.8836497317209375,-1.128248022456609,-0.7143683364900796
11328,1,2.5275343410324136,-1.1121616240467531,-0.7061666939675744,-1.553990569210614,-0.6834094170941719
11329,1,2.681757886821378,-1.1474740982396836,-0.7793376822619036,-1.4424106866920128,-0.6731100059298714
11330,1,2.6804976596417163,-1.2594802728489791,-0.790971494319208,-1.3046270920992855,-0.6882802910728074
11331,1,2.790615387596393,-1.0790378718770308,-0.9426210957646768,-1.2638028407329531,-0.6822424807190736
11332,1,2.786343867565972,-1.3943520749666156,-1.017589482972162,-1.410112597294423,-0.6479422346483389
11333,1,2.803557231683906,-1.1720101738288111,-0.8500665576451438,-1.286217835267133,-0.6858383976557407
11334,1,2.835366727387511,-1.1160902227121907,-0.9117124396979566,-1.2821208023586628,-0.6967750530697487
11335,1,2.6432237015747297,-1.2295211784589937,-0.7595526852459952,-1.5382903471809024,-0.6990519267632326
11336,1,2.8021318853013644,-1.2710437494460418,-0.7493736334903148,-1.5644481758443511,-0.6728402726307005
11337,1,3.0696374471236187,-1.2497198146535458,-0.9214014872841909,-1.4447545446056598,-0.6662937630332886
11338,1,3.0665752975386367,-1.6795906424913092,-1.150107458214767,-1.5889793724434367,-0.6967430215356846
11339,1,3.044816975990795,-1.7117042122076747,-1.1428618131023913,-1.5199581168494771,-0.6951683476611481
11340,1,2.996791315392265,-1.8083890823657343,-1.1918344905443863,-1.6204505555506414,-0.688244170912967
11341,1,3.026838668647474,-1.881618104703168,-1.2232341507368514,-1.6801156900614769,-0.6884427473171731
11342,1,2.939177757028852,-1.9032840581084511,-1.1827071587566487,-1.6998557815290203,-0.6771485113062405
11343,1,2.935082399086767,-1.9144452198083932,-1.1539515010573567,-1.6715261028490622,-0.6946369798031017
11344,1,3.0959468955670495,-1.5891780600623493,-1.1305106716865652,-1.7212632625220856,-0.6765190497192557
11345,1,3.1067235972605256,-1.4831665567254262,-1.1393410805282238,-1.7601257901402998,-0.6856852474846729
11346,1,3.1865305041058307,-1.3071619981205889,-1.1021988853194062,-1.8027427814058676,-0.6829864182289404
11347,1,3.069800491933153,-1.4587762734106546,-1.1923773420571557,-1.7873808846840775,-0.721211626036934
11348,1,2.577044888281115,-1.142477564630345,-1.1681393785212812,-1.916993095137733,-0.7607180047179841
11349,1,2.6109541938011116,-1.046168083602766,-1.1131291054053225,-1.9647799182208785,-0.7126238743349385
11350,1,2.465606166878027,-0.759071137841273,-1.10695014088516,-2.0037998898501033,-0.7378027179355404
11351,1,2.444074959894555,-0.762043963506735,-1.124100191417372,-1.8873879686652737,-0.7228413385127718
11352,1,2.544653845106897,-0.6410119049819173,-1.0840676155405815,-1.7932379881985558,-0.7196828449491226
11353,1,2.5541756189518203,-0.6180884327099223,-1.107467606359115,-1.7081244403318823,-0.7383807872445485
11354,1,2.527325977741067,-0.5870539028352023,-1.101561927085626,-1.644707654700913,-0.712387740149252
11355,1,2.5520105479468724,-0.5690737053008974,-1.0956930412374462,-1.616362832667801,-0.7198357910183333
11356,1,2.693677262280961,-0.7564721437506602,-1.169611545038682,-1.6160135328069527,-0.7303749851347622
11357,1,2.6262487058688184,-0.7959154927406338,-1.1468442435741861,-1.5826170091240745,-0.7231719559065847
11358,1,2.4341009485151326,-0.7105926763199542,-1.2739553593998705,-1.4718727908906108,-0.735928998962008
11359,1,2.327640727311329,-0.8323750761501582,-1.2168015224693796,-1.3506244554150706,-0.7318023422519935
11360,1,2.3381473301825015,-0.7391627589424952,-1.1743944436675764,-1.5112172773343953,-0.7497584438969692
11361,1,2.324608421268904,-0.7480756452305117,-1.1632360412498792,-1.4816750412889608,-0.7501161091472428
11362,1,2.3215396650367834,-0.801967459184487,-1.1545791944614392,-1.4340933055315384,-0.7534431903596288
11363,1,2.3924023966914767,-0.729230016749703,-1.0433943549519613,-1.3828418657384307,-0.7468774166003326
11364,1,2.474530322916187,-0.8211353179775631,-0.9937655502055082,-1.3635460983250969,-0.734378871750249
11365,1,2.2496283377620374,-0.6811596081052165,-1.081929105257985,-1.496424839657682,-0.7417788428486177
11366,1,2.0988076567071157,-0.8258884964254873,-1.1058363048288,-1.2592773037474942,-0.7326251883160702
11367,1,1.9521127340039575,-0.7177313744413417,-1.2000095774478556,-1.376096040731032,-0.7309586532179059
11368,1,2.03903162805373,-0.7898809688724898,-0.9813096012082153,-1.5298431382152062,-0.6881592492932256
11369,1,1.8840911160184048,-0.6672646868947506,-0.738933460771262,-1.3261996220863619,-0.6656620526564332
11370,1,1.8081777035909716,-0.9974691373210458,-0.5907521133232808,-1.1856119263130067,-0.6639338789375072
11371,1,1.8217650621045858,-0.9241511574908908,-0.5428992629514033,-1.250028699255186,-0.6800296719245172
11372,1,1.4822073212372422,-0.7935552170955807,-0.5585951332991363,-1.4439870635179444,-0.6858168186867744
11373,1,1.574667016448291,-0.784207002848295,-0.5920172520118973,-1.4391569514489775,-0.7243292447025773
11374,1,1.5559167285358642,-0.7647129516144067,-0.6927924597106456,-0.749946291213965,-0.7299032739021786
11375,1,1.6802751724018121,-1.0989277402259747,-0.6619863741913953,-0.438772120045294,-0.7436015457333534
11376,1,1.5736505882874414,-0.9974756177695149,-0.7631601179259918,-0.462914034570602,-0.7334424589156758
11377,1,1.521088958981015,-0.9063576081821754,-0.8340474327392399,-0.5319640563968772,-0.7133676231312132
11378,1,1.2860556341502973,-1.0490960919872274,-0.8031706789481396,-0.32051690589575016,-0.7330280618734792
11379,1,1.2391133221249304,-1.0414962067138684,-0.8195402628423457,-0.1183768046161266,-0.7286081921261405
11380,1,1.1111049029635562,-1.067978552946011,-0.8444901316983802,0.2015501799257554,-0.7438007363619777
11381,1,1.1962819787376284,-1.140352562003236,-0.7985120834607174,0.47109791004258866,-0.7275874682858875
11382,1,1.3102304070665245,-0.9038338035340989,-0.914036785485496,0.7711517960410786,-0.768403031421023
11383,1,1.4703987948642327,-1.139125947156775,-0.9741103234297022,0.9445667191776912,-0.7856144437074324
11384,1,1.4292341314339492,-1.1772235551915284,-1.0983399168451304,0.664801327356177,-0.8130689236819568
11385,1,1.3245334756114955,-0.6585855962484544,-1.0143347265205382,0.5595682924103446,-0.7927260215173088
11386,1,1.3105394774068406,-0.48126583741928913,-0.7474263434532609,0.6829086072138659,-0.8282396150795537
11387,1,1.5417527218908447,-0.6540990246540093,-0.5074709502479056,0.6042788685548748,-0.8533208411127093
11388,1,1.2543513144510454,-0.7221305375027399,-0.8055954189274973,0.45337784633186795,-0.9140943193488306
11389,1,1.039307473491689,-0.7259526499490446,-0.8058904669980128,0.235841927060581,-0.926068759335378
11390,1,0.9863835789924085,-1.1448527515448133,-0.736823943944915,-0.10257081834775812,-0.9576786917598126
11391,1,0.9518780592877204,-0.9824171275522117,-0.6541267859072042,-0.09442666779242137,-0.9595759842087462
11392,1,1.0547185447016585,-1.3518342664103036,-0.4484689766366343,-0.12457877172297774,-0.9157183963630589
11393,1,0.971242583932771,-1.474294491646362,-0.40934435075981024,-0.08476391208813251,-0.9463746002308877
11394,1,1.0071758010362062,-1.488903772394162,-0.4959088009922761,-0.14321141206218663,-0.9307589356307298
11395,1,0.956300179450819,-1.4003810721493515,-0.46437198832471005,-0.07327741709779924,-0.9364390880519948
11396,1,1.0872090543954671,-1.0758695573132533,-0.15804065306156742,0.05756240976659204,-0.9571693292297793
11397,1,1.0635338230394467,-0.8568587858158934,-0.15461317610078168,0.09495267010866931,-0.9472893648811687
11398,1,0.9978827247391874,-1.0824891252606856,-0.09309000770223834,0.18410120590433263,-0.9511757548921838
11399,1,0.7359023025060792,-1.0076948669311905,-0.14946453371367785,0.3870650468613007,-0.969174319963578
11400,1,0.6119225287967843,-1.111276044726548,-0.27129075865406616,0.4492186294166736,-0.9611363179814065
11401,1,0.31792139145226456,-0.704732037991256,-0.4177218079754197,0.6575958150640726,-0.9759660436304953
11402,1,0.5527750407224712,-0.6359890755006813,-0.4835096983119179,0.7472243570603734,-0.9482330431536806
11403,1,0.6476633348842585,-0.8097991614343042,-0.4324994353938219,0.6585578173173618,-0.9048032056479023
11404,1,0.6686861354579083,-0.612553379429644,-0.35892479076724215,1.130322686330031,-0.9709732622901088
11405,1,0.5204134863013529,-0.654070737872766,-0.4906495600642824,1.243160004356423,-0.913797890321597
11406,1,0.46642021322717847,-0.5508245608416624,-0.5113667914696216,1.2871010638370997,-0.891758033821548
11407,1,0.3308858066723727,-0.515297990121725,-0.597045562662867,1.7433421464844918,-0.8519247132357738
11408,1,0.6276214645112826,-0.5770536193194097,-0.3958836350154437,1.4586296198907307,-0.8167711066074643
11409,1,0.8207569874646267,-0.8632856005685855,-0.025130447511375203,1.3388201376895357,-0.7236391173561749
11410,1,0.8188348966077931,-0.8764061067584633,-0.020975501465550512,1.3813630541054405,-0.7173117806139473
11411,1,0.8543176733381981,-0.9193890679491594,0.04937847208495697,1.2777263641283267,-0.7261590129459814
11412,1,0.8239482382817411,-0.952190734042108,0.05376842258067381,1.4308311084908998,-0.7384823763035797
11413,1,0.8874443438114907,-1.0662172318268561,-0.02226532460887656,1.2796603761651435,-0.7475368333502503
11414,1,0.8717461871351254,-1.18272885364858,-0.048896614347734624,1.3969763004457947,-0.7479098977782843
11415,1,0.8710040343325854,-1.1627242342904582,-0.05436781216716036,1.409441851970406,-0.7467668916363834
11416,1,0.8664672286674284,-1.1604714490730998,-0.022435331381774996,1.3341845962522432,-0.738116915985147
11417,1,0.8145525677053939,-1.3056955748537966,-0.15559547188183687,1.0756265042980497,-0.7390215143673432
11418,1,0.8272261341674735,-1.2690074264264766,-0.14902567843523035,1.1586078670895736,-0.7356108851212869
11419,1,0.9169472175461871,-1.2509948190170397,-0.07189034244934066,1.2895163991416905,-0.7241839996040038
11420,1,0.9773590431569216,-1.2638552164305834,-0.37896578147895726,1.2390662074340641,-0.7466236137406985
11421,1,1.2299640718983615,-1.3155659907866326,-0.29448269628823986,1.0437680977701664,-0.7157911164652481
11422,1,1.1988347505377785,-1.0968804775807717,-0.25607766183488023,1.0562321272382789,-0.7247587671330384
11423,1,1.0337322317533089,-1.1692862612552966,-0.31460011350602096,1.136468210423233,-0.7121252907977206
11424,1,0.8212183797595688,-1.3319757904416811,-0.24196574256685216,1.1096951263838553,-0.694063906057027
11425,1,0.7624796823166956,-0.7666110632547382,0.3562586431285471,0.7639122628031562,-0.7592549490909244
11426,1,0.6887083309557377,-0.7459317814873371,0.35236072504455995,0.8389581210546285,-0.7418113630208198
11427,1,0.7166543175347759,-0.6971077016424284,0.36079857960698275,0.8033473876200572,-0.7230289137260021
11428,1,0.7674164115654106,-1.0622423523920508,0.15603687236919195,0.6329165567080824,-0.7206180600638916
11429,1,0.8074341214374037,-1.2852195666632735,0.24647991443885883,0.4304902050172445,-0.6610923550963815
11430,1,0.8238101011038701,-1.2205616739945981,0.3776273266587858,0.3568129474455804,-0.6750973649168801
11431,1,0.6939774590405529,-1.2730665408523236,0.30905727458369636,0.06202112357290791,-0.6958474413371751
11432,1,0.8970921571378377,-1.0629820880251453,-0.07812685939776462,0.23302060830193963,-0.6952905999071957
11433,1,1.0562323237363547,-0.7131882652378563,-0.2703765331127582,0.06027154185794296,-0.7399599159745152
11434,1,1.1078373922258806,-0.8995044127252972,-0.03912958710308068,-0.6416495844244008,-0.7245990561274459
11435,1,1.1235726782966344,-0.8300034886482116,-0.08123531509443181,-0.7321765320917699,-0.7215083847118966
11436,1,1.5180752324414968,-0.6828949580832917,-0.2044481447494872,-1.018225593869592,-0.7270563713146364
11437,1,1.7252271612165693,-0.6531443798455682,-0.1426265998089784,-0.8460769068804731,-0.7622212192709993
11438,1,1.7588308885433337,-0.3662554764245399,-0.2872882046022482,-0.7289457758248467,-0.7478680196798885
11439,1,1.8641814656873161,-0.6384083235405051,-0.48861615599625896,-0.6617685976606233,-0.7592019112898662
11440,1,1.6506494245407515,-0.46185728123786496,-0.4561429086696088,-0.43729098672125244,-0.7307731384178505
11441,1,1.7881939124495334,-0.6042605429246367,-0.41040887904437945,-0.31908497843058886,-0.7406867708197347
11442,1,1.5480001655739324,-0.6228130542593414,-0.4308448656831427,-0.274738602870656,-0.7375699639543909
11443,1,1.181908573999157,-0.3273016073752493,-0.6268874383314396,-0.4751142026639923,-0.7525118665393937
11444,1,1.259724522353509,-0.24731147424014838,-0.5625737381467142,-0.8807001004124126,-0.7325580986262439
11445,1,1.3482136435937269,-0.1728476875148302,-0.6644956394648517,-0.9386760243327588,-0.7402602606754585
11446,1,1.528595073324582,-0.1824562848497011,-0.6639874630913809,-0.45191825239319433,-0.7037845380472822
11447,1,1.5229549079204543,-0.1542063800249449,-0.8008928573114389,-0.4515441288014019,-0.7124690951300328
11448,1,1.4362557937320217,-0.29647330924042076,-0.7525786046374954,-0.40209806373569623,-0.7305633477000982
11449,1,1.3826375216724127,-0.12743760559155734,-0.7395927411719888,-0.5078195348745626,-0.7465572764218782
11450,1,1.4040187980933339,-0.051991955778508694,-0.7042260756708636,-0.5516136651468788,-0.7673316720540432
11451,1,1.3697426199567264,0.01945051712380451,-0.7399398599589898,-0.8044714871185042,-0.7811719616807424
11452,1,0.916817651300956,-0.6707887179707068,-0.8073028300670606,-1.2459159539481244,-0.7738652608692725
11453,1,0.7336976681863134,-0.7286943189069018,-0.7561913207942687,-1.2476458373756236,-0.7687058537724173
11454,1,0.930247783023541,-0.6132182094258113,-0.8496770839491682,-1.3468482085062685,-0.7737339057413688
11455,1,0.8222399858566186,-0.6714637360838408,-0.7822736390789004,-1.3136118077870083,-0.7508335880268016
11456,1,0.8271685178131858,-0.5116235122846194,-0.8392287049230693,-1.4721935589438027,-0.7550543999254772
11457,1,0.8799565674379602,-0.06256285161741948,-0.8920705478557025,-1.7066991260636295,-0.7573633157693543
11458,1,0.7922953207955121,-0.13828708247137286,-0.8139989794262049,-1.813390943328106,-0.7480602130828906
11459,1,0.85410801550394,-0.2228408396724779,-0.5339150044274663,-1.6413491066951098,-0.7789192114184766
11460,1,0.8180097205619408,-0.15631129557211904,-0.5738250513986499,-1.6453971195386505,-0.7937762049439749
